user_propose,sample_idx,Whether_to_Accept,Your_Proposal_if_Reject
17,24,False,40
17,25,False,40
17,26,False,40
17,27,False,40
17,28,False,40
17,29,False,40
17,30,False,40
17,31,False,40
17,32,False,40
17,33,False,30
17,34,False,40
17,35,False,40
17,36,False,40
17,37,False,40
17,38,False,40
17,39,False,40
17,40,False,40
17,41,False,40
17,42,False,40
17,43,False,40
17,44,False,40
17,45,False,40
17,46,False,40
17,47,False,30
17,48,False,60
17,49,False,40
17,50,False,40
17,51,False,60
17,52,False,60
17,53,False,40
17,54,False,40
17,55,False,40
17,56,False,40
17,57,False,40
17,58,False,60
17,59,False,40
17,60,False,40
17,61,False,37
17,62,False,40
17,63,False,40
17,64,False,30
17,65,False,40
17,66,False,40
17,67,False,40
17,68,False,40
17,69,False,40
17,70,False,40
17,71,False,40
17,72,False,40
17,73,False,40
17,74,False,40
17,75,False,40
17,76,False,40
17,77,False,30
17,78,False,40
17,79,False,40
17,80,False,40
17,81,False,36
17,82,False,40
17,83,False,40
17,84,False,40
17,85,False,60
17,86,False,40
17,87,False,40
17,88,False,40
17,89,False,40
17,90,False,40
17,91,False,60
17,92,False,40
17,93,False,40
17,94,False,40
17,95,False,60
17,96,False,40
17,97,False,40
17,98,False,40
17,99,False,40
17,100,False,40
18,0,False,40
18,1,False,40
18,2,False,40
18,3,False,24
18,4,False,40
18,5,False,40
18,6,False,40
18,7,False,40
18,8,False,40
18,9,False,25
18,10,False,20
18,11,False,60
18,12,False,40
18,13,False,40
18,14,False,40
18,15,False,40
18,16,False,36
18,17,False,30
18,18,False,40
18,19,False,40
18,20,False,30
18,21,False,24
18,22,False,40
18,23,False,30
18,24,False,40
18,25,False,40
18,26,False,44
18,27,False,40
18,28,False,36
18,29,False,40
18,30,False,40
18,31,False,40
18,32,False,39
18,33,False,60
18,34,False,70
18,35,False,40
18,36,False,38
18,37,False,40
18,38,False,40
18,39,False,40
18,40,False,40
18,41,False,42
18,42,False,60
18,43,False,28
18,44,False,40
18,45,False,40
18,46,False,40
18,47,False,36
18,48,False,36
18,49,False,60
18,50,False,40
18,51,False,38
18,52,False,60
18,53,False,36
18,54,False,40
18,55,False,40
18,56,False,36
18,57,False,40
18,58,False,36
18,59,False,39
18,60,False,30
18,61,False,40
18,62,False,40
18,63,False,40
18,64,False,38
18,65,False,40
18,66,False,40
18,67,False,36
18,68,False,38
18,69,False,40
18,70,False,40
18,71,False,60
18,72,False,40
18,73,False,35
18,74,False,40
18,75,False,20
18,76,False,40
18,77,False,40
18,78,False,40
18,79,False,40
18,80,False,60
18,81,False,40
18,82,False,40
18,83,False,30
18,84,False,30
18,85,False,40
18,86,False,40
18,87,False,25
18,88,False,38
18,89,False,38
18,90,False,40
18,91,False,64
18,92,False,36
18,93,False,40
18,94,False,40
18,95,False,40
18,96,False,40
18,97,False,40
18,98,False,40
18,99,False,30
18,100,False,40
19,0,False,40
19,1,False,28
19,2,False,40
19,3,False,60
19,4,False,40
19,5,False,40
19,6,False,40
19,7,False,40
19,8,False,40
19,9,False,40
19,10,False,24
19,11,False,40
19,12,False,40
19,13,False,64
19,14,False,40
19,15,False,60
19,16,False,40
19,17,False,40
19,18,False,40
19,19,False,38
19,20,False,40
19,21,False,25
19,22,False,60
19,23,False,38
19,24,False,40
19,25,False,48
19,26,False,40
19,27,False,60
19,28,False,36
19,29,False,40
19,30,False,40
19,31,False,40
19,32,False,40
19,33,False,40
19,34,False,60
19,35,False,30
19,36,False,40
19,37,False,40
19,38,False,40
19,39,False,30
19,40,False,16
19,41,False,40
19,42,False,40
19,43,False,40
19,44,False,40
19,45,False,40
19,46,False,40
19,47,False,40
19,48,False,40
19,49,False,40
19,50,False,60
19,51,False,40
19,52,False,40
19,53,False,16
19,54,False,60
19,55,False,40
19,56,False,40
19,57,False,40
19,58,False,60
19,59,False,30
19,60,False,40
19,61,False,40
19,62,False,40
19,63,False,40
19,64,False,40
19,65,False,40
19,66,False,40
19,67,False,60
19,68,False,60
19,69,False,44
19,70,False,40
19,71,False,40
19,72,False,40
19,73,False,40
19,74,False,40
19,75,False,36
19,76,False,40
19,77,False,40
19,78,False,40
19,79,False,40
19,80,False,36
19,81,False,40
19,82,False,40
19,83,False,40
19,84,False,58
19,85,False,40
19,86,False,60
19,87,False,40
19,88,False,40
19,89,False,40
19,90,False,40
19,91,False,40
19,92,False,40
19,93,False,36
19,94,False,40
19,95,False,40
19,96,False,40
19,97,False,40
19,98,False,40
19,99,False,40
19,100,False,40
20,0,False,40
20,1,False,60
20,2,False,40
20,3,False,40
20,4,False,40
20,5,False,40
20,6,False,40
20,7,False,40
20,8,False,40
20,9,False,40
20,10,False,40
20,11,False,40
20,12,False,60
20,13,False,40
20,14,False,40
20,15,False,36
20,16,False,40
20,17,False,40
20,18,False,40
20,19,False,40
20,20,False,40
20,21,False,40
20,22,False,40
20,23,False,40
20,24,False,40
20,25,False,40
20,26,False,40
20,27,False,40
20,28,False,40
20,29,False,40
20,30,False,40
20,31,False,36
20,32,False,40
20,33,False,40
20,34,False,40
20,35,False,40
20,36,False,40
20,37,False,40
20,38,False,40
20,39,False,40
20,40,False,50
20,41,False,40
20,42,False,40
20,43,False,40
20,44,False,30
20,45,False,40
20,46,False,40
20,47,False,40
20,48,False,60
20,49,False,40
20,50,False,30
20,51,False,40
20,52,False,40
20,53,False,40
20,54,False,40
20,55,False,40
20,56,False,40
20,57,False,30
20,58,False,36
20,59,False,40
20,60,False,40
20,61,False,40
20,62,False,40
20,63,False,40
20,64,False,40
20,65,False,40
20,66,False,40
20,67,False,40
20,68,False,40
20,69,False,60
20,70,False,40
20,71,False,40
20,72,False,40
20,73,False,60
20,74,False,40
20,75,False,40
20,76,False,60
20,77,False,40
20,78,False,36
20,79,False,36
20,80,False,45
20,81,False,40
20,82,False,40
20,83,False,40
20,84,False,60
20,85,False,40
20,86,False,40
20,87,False,40
20,88,False,40
20,89,False,30
20,90,False,40
20,91,False,40
20,92,False,40
20,93,False,30
20,94,False,40
20,95,False,40
20,96,False,36
20,97,False,40
20,98,False,40
20,99,False,40
20,100,False,40
21,0,False,40
21,1,False,40
21,2,False,40
21,3,False,40
21,4,False,40
21,5,False,40
21,6,False,40
21,7,False,40
21,8,False,40
21,9,False,40
21,10,False,40
21,11,False,30
21,12,False,40
21,13,False,40
21,14,False,40
21,15,False,40
21,16,False,40
21,17,False,40
21,18,False,40
21,19,False,30
21,20,False,40
21,21,False,40
21,22,False,40
21,23,False,40
21,24,False,40
21,25,False,30
21,26,False,40
21,27,False,40
21,28,False,40
21,29,False,25
21,30,False,35
21,31,False,40
21,32,False,38
21,33,False,36
21,34,False,40
21,35,False,40
21,36,False,40
21,37,False,33
21,38,False,38
21,39,False,40
21,40,False,40
21,41,False,40
21,42,False,40
21,43,False,40
21,44,False,40
21,45,False,39
21,46,False,38
21,47,False,37
21,48,False,40
21,49,False,40
21,50,False,40
21,51,False,40
21,52,False,40
21,53,False,36
21,54,False,40
21,55,False,40
21,56,False,40
21,57,False,60
21,58,False,40
21,59,False,40
21,60,False,40
21,61,False,41
21,62,False,40
21,63,False,40
21,64,False,40
21,65,False,40
21,66,False,40
21,67,False,40
21,68,False,40
21,69,False,40
21,70,False,40
21,71,False,31
21,72,False,36
21,73,False,42
21,74,False,34
21,75,False,40
21,76,False,40
21,77,False,40
21,78,False,39
21,79,False,40
21,80,False,40
21,81,False,20
21,82,False,40
21,83,False,40
21,84,False,40
21,85,False,36
21,86,False,28
21,87,False,36
21,88,False,40
21,89,False,40
21,90,False,40
21,91,False,40
21,92,False,40
21,93,False,40
21,94,False,40
21,95,False,40
21,96,False,40
21,97,False,40
21,98,False,40
21,99,False,40
21,100,False,40
22,0,False,40
22,1,False,40
22,2,False,28
22,3,False,40
22,4,False,40
22,5,False,40
22,6,False,40
22,7,False,40
22,8,False,40
22,9,False,40
22,10,False,40
22,11,False,35
22,12,False,40
22,13,False,40
22,14,False,36
22,15,False,40
22,16,False,40
22,17,False,40
22,18,False,40
22,19,False,26
22,20,False,40
22,21,False,40
22,22,False,40
22,23,False,40
22,24,False,38
22,25,False,40
22,26,False,40
22,27,False,40
22,28,False,40
22,29,False,40
22,30,False,40
22,31,False,52
22,32,False,40
22,33,False,40
22,34,False,40
22,35,False,40
22,36,False,44
22,37,False,40
22,38,False,40
22,39,False,40
22,40,False,40
22,41,False,40
22,42,False,40
22,43,False,40
22,44,False,40
22,45,False,40
22,46,False,40
22,47,False,40
22,48,False,40
22,49,False,36
22,50,False,40
22,51,False,30
22,52,False,40
22,53,False,40
22,54,False,35
22,55,False,40
22,56,False,60
22,57,False,40
22,58,False,40
22,59,False,40
22,60,False,40
22,61,False,38
22,62,False,40
22,63,False,40
22,64,False,40
22,65,False,38
22,66,False,35
22,67,False,36
22,68,False,38
22,69,False,40
22,70,False,40
22,71,False,40
22,72,False,40
22,73,False,40
22,74,False,40
22,75,False,40
22,76,False,40
22,77,False,40
22,78,False,40
22,79,False,40
22,80,False,40
22,81,False,36
22,82,False,40
22,83,False,60
22,84,False,30
22,85,False,40
22,86,False,40
22,87,False,40
22,88,False,40
22,89,True,-1
22,90,False,40
22,91,False,38
22,92,False,40
22,93,False,40
22,94,False,40
22,95,False,40
22,96,False,38
22,97,False,40
22,98,False,38
22,99,False,34
22,100,False,40
23,0,False,40
23,1,False,40
23,2,False,40
23,3,False,30
23,4,False,30
23,5,False,40
23,6,False,40
23,7,False,40
23,8,False,40
23,9,False,40
23,10,False,40
23,11,False,40
23,12,False,40
23,13,False,40
23,14,False,40
23,15,False,40
23,16,False,41
23,17,False,28
23,18,False,40
23,19,False,30
23,20,False,40
23,21,False,40
23,22,True,-1
23,23,False,40
23,24,False,40
23,25,False,30
23,26,False,40
23,27,False,40
23,28,False,36
23,29,False,40
23,30,False,40
23,31,False,40
23,32,False,36
23,33,False,40
23,34,False,40
23,35,False,60
23,36,False,40
23,37,False,40
23,38,False,40
23,39,False,40
23,40,False,40
23,41,False,36
23,42,False,40
23,43,False,40
23,44,False,30
23,45,False,36
23,46,False,40
23,47,False,37
23,48,False,40
23,49,False,40
23,50,False,40
23,51,False,40
23,52,False,40
23,53,False,60
23,54,False,40
23,55,False,40
23,56,False,40
23,57,False,40
23,58,False,50
23,59,False,40
23,60,False,40
23,61,False,40
23,62,False,40
23,63,False,40
23,64,False,40
23,65,False,36
23,66,False,40
23,67,False,40
23,68,False,40
23,69,False,40
23,70,False,38
23,71,False,40
23,72,False,40
23,73,False,40
23,74,False,40
23,75,False,60
23,76,False,40
23,77,False,40
23,78,False,40
23,79,False,40
23,80,False,40
23,81,False,40
23,82,False,40
23,83,False,40
23,84,False,40
23,85,False,40
23,86,False,40
23,87,False,36
23,88,False,40
23,89,False,60
23,90,False,40
23,91,False,40
23,92,False,40
23,93,False,36
23,94,False,40
23,95,False,40
23,96,False,40
23,97,False,40
23,98,False,40
23,99,False,40
23,100,False,40
24,0,False,40
24,1,False,40
24,2,False,40
24,3,False,36
24,4,False,40
24,5,False,38
24,6,False,40
24,7,False,40
24,8,False,40
24,9,False,40
24,10,False,40
24,11,False,40
24,12,False,40
24,13,False,40
24,14,False,40
24,15,False,40
24,16,False,36
24,17,False,40
24,18,False,40
24,19,False,40
24,20,False,36
24,21,False,40
24,22,False,60
24,23,False,40
24,24,False,40
24,25,False,40
24,26,False,40
24,27,False,36
24,28,False,36
24,29,False,35
24,30,False,40
24,31,False,36
24,32,False,40
24,33,False,40
24,34,False,40
24,35,False,60
24,36,False,40
24,37,False,36
24,38,False,60
24,39,False,40
24,40,False,40
24,41,False,40
24,42,False,36
24,43,False,38
24,44,False,40
24,45,False,40
24,46,False,40
24,47,False,36
24,48,False,40
24,49,False,40
24,50,False,40
24,51,False,40
24,52,False,36
24,53,False,61
24,54,False,40
24,55,False,40
24,56,False,60
24,57,False,40
24,58,False,40
24,59,False,38
24,60,False,60
24,61,False,40
24,62,False,40
24,63,False,36
24,64,False,40
24,65,False,36
24,66,False,40
24,67,False,36
24,68,False,40
24,69,False,40
24,70,False,40
24,71,False,36
24,72,False,40
24,73,False,40
24,74,False,40
24,75,False,36
24,76,False,40
24,77,False,40
24,78,False,36
24,79,False,40
24,80,False,36
24,81,False,40
24,82,False,36
24,83,False,40
24,84,False,40
24,85,False,40
24,86,False,40
24,87,False,36
24,88,False,28
24,89,False,40
24,90,False,36
24,91,False,40
24,92,False,36
24,93,False,40
24,94,False,36
24,95,False,40
24,96,False,34
24,97,False,40
24,98,False,40
24,99,False,40
24,100,False,40
25,0,False,40
25,1,False,40
25,2,False,40
25,3,False,40
25,4,False,20
25,5,False,40
25,6,False,40
25,7,False,40
25,8,False,40
25,9,False,40
25,10,False,40
25,11,False,40
25,12,False,40
25,13,False,40
25,14,False,40
25,15,False,40
25,16,False,40
25,17,False,40
25,18,False,40
25,19,False,40
25,20,False,40
25,21,False,40
25,22,False,40
25,23,False,40
25,24,False,40
25,25,False,60
25,26,False,36
25,27,False,40
25,28,False,35
25,29,False,60
25,30,False,30
25,31,False,40
25,32,False,40
25,33,False,40
25,34,False,30
25,35,False,40
25,36,False,35
25,37,False,40
25,38,False,40
25,39,False,40
25,40,False,37
25,41,False,60
25,42,False,60
25,43,False,40
25,44,False,40
25,45,False,60
25,46,False,16
25,47,False,20
25,48,False,60
25,49,False,40
25,50,False,40
25,51,False,40
25,52,False,40
25,53,False,40
25,54,False,40
25,55,False,40
25,56,False,40
25,57,False,40
25,58,False,40
25,59,False,40
25,60,False,40
25,61,False,40
25,62,False,40
25,63,False,40
25,64,False,30
25,65,False,40
25,66,False,35
25,67,False,40
25,68,False,40
25,69,False,36
25,70,False,40
25,71,False,45
25,72,False,40
25,73,False,30
25,74,False,40
25,75,False,40
25,76,False,40
25,77,False,40
25,78,False,40
25,79,False,40
25,80,False,40
25,81,False,40
25,82,False,40
25,83,False,40
25,84,False,40
25,85,False,40
25,86,False,40
25,87,False,40
25,88,False,40
25,89,False,40
25,90,False,40
25,91,False,60
25,92,False,40
25,93,False,40
25,94,False,40
25,95,False,40
25,96,False,40
25,97,False,30
25,98,False,40
25,99,False,40
25,100,False,40
26,0,False,30
26,1,False,40
26,2,False,40
26,3,False,40
26,4,False,35
26,5,False,40
26,6,False,40
26,7,False,36
26,8,False,40
26,9,False,40
26,10,False,40
26,11,False,30
26,12,False,40
26,13,False,40
26,14,False,40
26,15,False,36
26,16,False,40
26,17,False,30
26,18,False,40
26,19,False,30
26,20,False,40
26,21,False,40
26,22,False,30
26,23,False,36
26,24,False,40
26,25,False,40
26,26,False,40
26,27,False,36
26,28,False,36
26,29,False,40
26,30,False,40
26,31,False,40
26,32,False,40
26,33,False,40
26,34,False,34
26,35,False,40
26,36,False,40
26,37,False,40
26,38,False,36
26,39,False,40
26,40,False,68
26,41,False,40
26,42,False,40
26,43,False,24
26,44,False,40
26,45,False,40
26,46,False,36
26,47,False,60
26,48,False,40
26,49,False,40
26,50,False,40
26,51,False,40
26,52,False,40
26,53,False,34
26,54,False,40
26,55,False,40
26,56,False,40
26,57,False,40
26,58,False,25
26,59,True,-1
26,60,False,40
26,61,False,40
26,62,False,40
26,63,False,12
26,64,False,40
26,65,False,40
26,66,False,40
26,67,False,36
26,68,False,40
26,69,False,40
26,70,False,40
26,71,False,40
26,72,False,36
26,73,False,40
26,74,False,40
26,75,False,36
26,76,False,40
26,77,False,38
26,78,False,40
26,79,False,40
26,80,False,40
26,81,False,38
26,82,False,40
26,83,False,40
26,84,False,60
26,85,False,40
26,86,False,40
26,87,False,30
26,88,False,40
26,89,False,40
26,90,False,40
26,91,False,40
26,92,False,60
26,93,False,40
26,94,False,40
26,95,False,16
26,96,False,40
26,97,False,40
26,98,False,30
26,99,False,40
26,100,False,36
27,0,False,40
27,1,False,64
27,2,False,40
27,3,False,40
27,4,False,36
27,5,False,40
27,6,False,35
27,7,False,40
27,8,False,40
27,9,False,40
27,10,False,40
27,11,False,40
27,12,False,32
27,13,False,40
27,14,False,40
27,15,False,40
27,16,False,40
27,17,False,40
27,18,False,40
27,19,False,38
27,20,False,36
27,21,False,40
27,22,False,40
27,23,False,40
27,24,False,60
27,25,False,35
27,26,False,40
27,27,False,40
27,28,False,40
27,29,False,40
27,30,False,40
27,31,False,40
27,32,False,39
27,33,False,40
27,34,False,40
27,35,False,40
27,36,False,38
27,37,False,40
27,38,False,40
27,39,False,40
27,40,False,40
27,41,False,36
27,42,False,40
27,43,False,38
27,44,False,40
27,45,False,40
27,46,False,35
27,47,False,30
27,48,False,60
27,49,False,40
27,50,False,36
27,51,False,40
27,52,False,40
27,53,False,40
27,54,False,40
27,55,False,40
27,56,False,40
27,57,False,40
27,58,False,40
27,59,False,40
27,60,False,40
27,61,False,40
27,62,False,38
27,63,False,40
27,64,False,38
27,65,False,40
27,66,False,40
27,67,False,40
27,68,False,40
27,69,False,40
27,70,False,40
27,71,False,40
27,72,False,58
27,73,False,36
27,74,False,40
27,75,False,36
27,76,False,28
27,77,False,36
27,78,False,40
27,79,False,40
27,80,False,40
27,81,False,40
27,82,False,40
27,83,False,40
27,84,False,32
27,85,False,40
27,86,False,30
27,87,False,36
27,88,False,40
27,89,False,40
27,90,False,40
27,91,False,40
27,92,False,24
27,93,False,40
27,94,False,40
27,95,False,36
27,96,False,36
27,97,False,40
27,98,False,40
27,99,False,40
27,100,False,50
28,0,False,40
28,1,False,40
28,2,False,40
28,3,False,30
28,4,False,40
28,5,False,40
28,6,False,30
28,7,False,38
28,8,False,40
28,9,False,40
28,10,False,40
28,11,False,40
28,12,False,36
28,13,False,40
28,14,False,40
28,15,False,24
28,16,False,40
28,17,False,60
28,18,False,40
28,19,False,40
28,20,False,40
28,21,False,40
28,22,False,40
28,23,False,36
28,24,False,40
28,25,False,37
28,26,False,40
28,27,False,40
28,28,False,40
28,29,False,40
28,30,False,40
28,31,False,36
28,32,False,40
28,33,False,66
28,34,False,40
28,35,False,36
28,36,False,40
28,37,False,40
28,38,False,40
28,39,False,40
28,40,False,40
28,41,False,40
28,42,False,40
28,43,False,40
28,44,False,40
28,45,False,40
28,46,False,40
28,47,False,40
28,48,False,40
28,49,False,40
28,50,False,40
28,51,False,32
28,52,False,40
28,53,False,40
28,54,False,40
28,55,False,40
28,56,False,35
28,57,False,40
28,58,False,40
28,59,False,40
28,60,False,40
28,61,False,38
28,62,False,40
28,63,False,40
28,64,False,40
28,65,False,40
28,66,False,32
28,67,False,38
28,68,False,40
28,69,False,40
28,70,False,40
28,71,False,36
28,72,False,40
28,73,False,40
28,74,False,40
28,75,False,40
28,76,False,40
28,77,False,40
28,78,False,40
28,79,False,40
28,80,False,40
28,81,False,50
28,82,False,40
28,83,False,36
28,84,False,40
28,85,False,40
28,86,False,40
28,87,False,40
28,88,False,30
28,89,False,40
28,90,False,60
28,91,False,40
28,92,False,60
28,93,False,40
28,94,False,32
28,95,False,40
28,96,False,30
28,97,False,40
28,98,False,40
28,99,False,40
28,100,False,40
29,0,False,40
29,1,False,40
29,2,False,60
29,3,False,36
29,4,False,40
29,5,False,40
29,6,False,40
29,7,False,40
29,8,False,40
29,9,False,40
29,10,False,40
29,11,False,40
29,12,False,40
29,13,False,40
29,14,False,25
29,15,False,40
29,16,False,40
29,17,False,40
29,18,False,36
29,19,False,40
29,20,False,44
29,21,False,60
29,22,False,40
29,23,False,35
29,24,False,60
29,25,False,40
29,26,False,20
29,27,False,40
29,28,False,36
29,29,False,28
29,30,False,40
29,31,False,40
29,32,False,40
29,33,False,40
29,34,False,29
29,35,False,40
29,36,False,40
29,37,False,40
29,38,False,40
29,39,False,40
29,40,False,60
29,41,False,40
29,42,False,40
29,43,False,40
29,44,False,40
29,45,False,40
29,46,False,35
29,47,False,40
29,48,False,40
29,49,False,40
29,50,False,30
29,51,False,30
29,52,False,40
29,53,False,36
29,54,False,40
29,55,False,40
29,56,False,40
29,57,False,38
29,58,False,39
29,59,False,40
29,60,False,30
29,61,False,40
29,62,False,40
29,63,False,40
29,64,False,40
29,65,False,60
29,66,False,40
29,67,False,36
29,68,False,40
29,69,False,40
29,70,False,40
29,71,False,58
29,72,False,30
29,73,False,40
29,74,False,39
29,75,False,40
29,76,False,40
29,77,False,40
29,78,False,40
29,79,False,40
29,80,False,40
29,81,False,41
29,82,False,40
29,83,False,36
29,84,False,40
29,85,False,40
29,86,False,40
29,87,False,36
29,88,False,60
29,89,False,40
29,90,False,40
29,91,False,40
29,92,False,40
29,93,False,40
29,94,False,30
29,95,False,30
29,96,False,40
29,97,False,40
29,98,False,40
29,99,False,40
29,100,False,60
30,0,False,60
30,1,False,36
30,2,False,60
30,3,False,40
30,4,False,40
30,5,False,36
30,6,False,40
30,7,True,-1
30,8,False,40
30,9,False,40
30,10,False,40
30,11,False,40
30,12,False,40
30,13,False,40
30,14,False,60
30,15,False,20
30,16,False,40
30,17,False,45
30,18,False,40
30,19,False,40
30,20,False,40
30,21,False,40
30,22,False,36
30,23,False,40
30,24,False,40
30,25,False,40
30,26,False,40
30,27,False,40
30,28,False,40
30,29,False,40
30,30,False,40
30,31,False,40
30,32,False,40
30,33,False,40
30,34,False,40
30,35,False,40
30,36,False,40
30,37,False,40
30,38,False,36
30,39,False,40
30,40,False,40
30,41,False,40
30,42,False,60
30,43,False,40
30,44,False,40
30,45,False,38
30,46,False,40
30,47,False,40
30,48,False,36
30,49,False,40
30,50,False,40
30,51,False,40
30,52,False,40
30,53,False,40
30,54,False,34
30,55,False,40
30,56,False,40
30,57,False,40
30,58,False,40
30,59,False,40
30,60,False,40
30,61,False,40
30,62,False,40
30,63,False,40
30,64,False,40
30,65,False,40
30,66,False,40
30,67,False,40
30,68,False,40
30,69,False,40
30,70,False,40
30,71,False,40
30,72,False,40
30,73,False,36
30,74,False,60
30,75,False,40
30,76,False,40
30,77,False,40
30,78,False,40
30,79,False,56
30,80,False,40
30,81,False,39
30,82,False,40
30,83,False,40
30,84,False,40
30,85,False,40
30,86,False,40
30,87,False,40
30,88,False,40
30,89,False,60
30,90,False,40
30,91,False,35
30,92,False,40
30,93,False,40
30,94,False,40
30,95,False,40
30,96,False,60
30,97,False,40
30,98,False,26
30,99,False,40
30,100,False,40
31,0,False,40
31,1,False,40
31,2,False,40
31,3,False,40
31,4,False,40
31,5,False,40
31,6,False,40
31,7,False,40
31,8,False,40
31,9,False,40
31,10,False,40
31,11,False,40
31,12,False,40
31,13,False,44
31,14,False,36
31,15,False,40
31,16,False,40
31,17,False,40
31,18,False,40
31,19,False,40
31,20,False,40
31,21,False,40
31,22,False,26
31,23,False,60
31,24,False,40
31,25,False,37
31,26,False,40
31,27,False,41
31,28,True,-1
31,29,False,40
31,30,False,40
31,31,False,40
31,32,False,36
31,33,False,40
31,34,False,40
31,35,False,40
31,36,False,40
31,37,False,24
31,38,False,40
31,39,False,40
31,40,True,-1
31,41,False,40
31,42,False,40
31,43,False,60
31,44,False,20
31,45,False,40
31,46,False,40
31,47,False,40
31,48,False,40
31,49,False,40
31,50,False,36
31,51,False,40
31,52,False,60
31,53,False,40
31,54,False,60
31,55,True,-1
31,56,False,40
31,57,False,40
31,58,False,40
31,59,False,40
31,60,False,36
31,61,False,40
31,62,False,40
31,63,False,34
31,64,False,40
31,65,False,36
31,66,False,40
31,67,False,40
31,68,False,40
31,69,False,40
31,70,False,40
31,71,False,40
31,72,False,60
31,73,False,40
31,74,False,40
31,75,False,40
31,76,False,36
31,77,False,40
31,78,False,40
31,79,False,40
31,80,False,40
31,81,False,40
31,82,False,40
31,83,False,36
31,84,False,40
31,85,False,40
31,86,False,40
31,87,False,40
31,88,False,36
31,89,False,36
31,90,False,40
31,91,False,40
31,92,False,36
31,93,False,40
31,94,False,40
31,95,False,40
31,96,False,40
31,97,False,40
31,98,False,40
31,99,False,40
31,100,False,37
32,0,False,40
32,1,False,40
32,2,False,38
32,3,False,40
32,4,True,-1
32,5,False,40
32,6,False,40
32,7,False,40
32,8,False,60
32,9,False,40
32,10,False,30
32,11,False,40
32,12,False,40
32,13,False,40
32,14,False,20
32,15,False,40
32,16,False,40
32,17,False,40
32,18,False,35
32,19,False,56
32,20,False,40
32,21,False,40
32,22,False,40
32,23,False,40
32,24,False,40
32,25,False,60
32,26,False,30
32,27,False,36
32,28,False,40
32,29,False,40
32,30,False,28
32,31,False,40
32,32,False,40
32,33,False,40
32,34,False,40
32,35,False,40
32,36,False,40
32,37,False,40
32,38,False,40
32,39,False,24
32,40,False,50
32,41,False,38
32,42,False,20
32,43,False,38
32,44,False,40
32,45,False,40
32,46,False,40
32,47,False,40
32,48,False,40
32,49,False,40
32,50,False,56
32,51,False,40
32,52,False,40
32,53,False,40
32,54,False,38
32,55,False,40
32,56,False,40
32,57,False,40
32,58,False,40
32,59,False,40
32,60,False,40
32,61,False,40
32,62,False,40
32,63,True,-1
32,64,False,40
32,65,False,40
32,66,False,40
32,67,False,40
32,68,False,40
32,69,False,40
32,70,False,40
32,71,False,40
32,72,False,40
32,73,False,40
32,74,False,40
32,75,False,40
32,76,False,40
32,77,False,40
32,78,False,36
32,79,False,40
32,80,False,36
32,81,False,40
32,82,False,40
32,83,False,40
32,84,False,40
32,85,False,40
32,86,False,28
32,87,False,40
32,88,False,40
32,89,False,40
32,90,False,40
32,91,False,40
32,92,False,40
32,93,False,36
32,94,False,40
32,95,False,40
32,96,False,40
32,97,False,40
32,98,False,40
32,99,False,40
32,100,False,40
33,0,False,40
33,1,False,40
33,2,False,35
33,3,False,40
33,4,False,40
33,5,False,60
33,6,False,40
33,7,False,40
33,8,False,40
33,9,False,40
33,10,False,40
33,11,False,40
33,12,False,40
33,13,False,40
33,14,False,40
33,15,False,40
33,16,False,40
33,17,False,40
33,18,False,40
33,19,False,40
33,20,False,40
33,21,False,40
33,22,False,40
33,23,False,40
33,24,False,60
33,25,False,40
33,26,False,40
33,27,False,40
33,28,False,40
33,29,False,40
33,30,False,40
33,31,False,40
33,32,False,40
33,33,False,40
33,34,False,40
33,35,False,40
33,36,False,70
33,37,False,38
33,38,False,40
33,39,False,40
33,40,True,-1
33,41,False,40
33,42,False,40
33,43,False,40
33,44,False,40
33,45,False,40
33,46,False,24
33,47,False,40
33,48,False,30
33,49,False,40
33,50,False,60
33,51,False,40
33,52,False,40
33,53,False,40
33,54,False,40
33,55,False,40
33,56,False,40
33,57,False,40
33,58,False,40
33,59,False,40
33,60,False,40
33,61,False,40
33,62,False,40
33,63,False,40
33,64,False,40
33,65,False,40
33,66,False,40
33,67,False,40
33,68,False,40
33,69,False,40
33,70,False,40
33,71,False,40
33,72,False,44
33,73,False,40
33,74,False,42
33,75,False,40
33,76,False,40
33,77,False,40
33,78,False,40
33,79,False,40
33,80,False,60
33,81,False,37
33,82,False,40
33,83,False,40
33,84,False,40
33,85,False,40
33,86,False,40
33,87,False,40
33,88,False,40
33,89,False,40
33,90,False,40
33,91,False,40
33,92,False,40
33,93,False,40
33,94,False,40
33,95,False,40
33,96,False,40
33,97,False,40
33,98,False,40
33,99,False,40
33,100,False,40
34,0,False,40
34,1,False,40
34,2,False,40
34,3,False,40
34,4,False,40
34,5,False,40
34,6,False,40
34,7,False,40
34,8,False,40
34,9,False,40
34,10,False,40
34,11,False,60
34,12,False,40
34,13,False,40
34,14,False,40
34,15,False,40
34,16,False,36
34,17,False,40
34,18,False,40
34,19,False,40
34,20,False,40
34,21,False,40
34,22,False,36
34,23,False,40
34,24,False,40
34,25,False,40
34,26,False,24
34,27,False,40
34,28,False,44
34,29,False,30
34,30,False,40
34,31,False,60
34,32,False,60
34,33,False,40
34,34,False,40
34,35,False,40
34,36,False,36
34,37,False,60
34,38,False,40
34,39,False,40
34,40,False,40
34,41,False,40
34,42,False,38
34,43,False,40
34,44,False,40
34,45,False,36
34,46,False,40
34,47,False,40
34,48,False,40
34,49,False,36
34,50,False,40
